ID	Year_Birth	Education	Marital_Status	Income	Kidhome	Teenhome	Dt_Customer	Recency	MntWines	MntFruits	MntMeatProducts	MntFishProducts	MntSweetProducts	MntGoldProds	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	AcceptedCmp3	AcceptedCmp4	AcceptedCmp5	AcceptedCmp1	AcceptedCmp2	Complain	Z_CostContact	Z_Revenue	Response
354	2006	Basic	Single	3768009.0	0	0	01-01-2024	17	51690	17230	34460	25845	17230	25845	0	1	0	0	3	0	0	0	0	0	0	3	11	0
355	2000	Graduation	Single	4589021.0	0	0	01-01-2024	28	98553	32851	65702	49276	32851	49276	1	2	0	0	5	0	0	0	0	0	0	3	11	1
356	2006	Basic	Single	2175557.0	0	0	01-01-2024	24	93547	31182	62365	46773	31182	46773	1	2	0	0	3	0	0	0	0	0	0	3	11	1
357	2003	Basic	Single	2092010.0	0	0	01-01-2024	15	48294	16098	32196	24147	16098	24147	0	1	0	0	2	0	0	0	0	0	0	3	11	0
358	2007	Basic	Single	1817726.0	0	0	01-01-2024	6	57794	19264	38529	28897	19264	28897	0	1	0	0	4	0	0	0	0	0	0	3	11	0
359	2006	Basic	Single	1245392.0	0	0	01-01-2024	13	45000	15000	30000	22500	15000	22500	0	0	0	0	2	0	0	0	0	0	0	3	11	0
360	2006	Graduation	Single	4993195.0	0	0	01-01-2024	2	40663	13554	27108	20331	13554	20331	0	1	0	0	4	0	0	0	0	0	0	3	11	0
361	2005	Basic	Single	1076819.0	0	0	01-01-2024	29	45000	15000	30000	22500	15000	22500	0	0	0	0	2	0	0	0	0	0	0	3	11	0
362	2006	Basic	Single	4845189.0	0	0	01-01-2024	4	45363	15121	30242	22681	15121	22681	0	1	0	0	4	0	0	0	0	0	0	3	11	0
363	2007	Basic	Single	1000325.0	0	0	01-01-2024	28	45000	15000	30000	22500	15000	22500	0	0	0	0	2	0	0	0	0	0	0	3	11	0
364	2001	Master	Single	4840618.0	0	0	01-01-2024	7	33660	11220	22440	16830	11220	16830	0	1	0	0	4	0	0	0	0	0	0	3	11	0
365	2007	Basic	Single	2866096.0	0	0	01-01-2024	1	90000	30000	60000	45000	30000	45000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
366	2006	Basic	Single	2587075.0	0	0	01-01-2024	23	90000	30000	60000	45000	30000	45000	0	0	0	0	1	0	0	0	0	0	0	3	11	1
367	2000	Graduation	Single	4334900.0	0	0	01-01-2024	8	150000	50000	100000	75000	50000	75000	0	0	0	0	1	0	0	0	0	0	0	3	11	1
368	2000	Basic	Single	4891327.0	0	0	01-01-2024	1	32059	10686	21373	16029	10686	16029	0	1	0	0	3	0	0	0	0	0	0	3	11	0
369	2007	Basic	Single	4497607.0	0	0	01-01-2024	9	55551	18517	37034	27775	18517	27775	0	1	0	0	5	0	0	0	0	0	0	3	11	0
370	2003	Basic	Single	4833530.0	0	0	01-01-2024	20	150000	50000	100000	75000	50000	75000	0	0	0	0	3	0	0	0	0	0	0	3	11	1
371	2006	Basic	Single	4189850.0	0	0	01-01-2024	10	91320	30440	60880	45660	30440	45660	1	2	0	0	5	0	0	0	0	0	0	3	11	1
372	2007	Basic	Single	1822530.0	0	0	01-01-2024	14	45000	15000	30000	22500	15000	22500	0	0	0	0	1	0	0	0	0	0	0	3	11	0
373	2004	Graduation	Married	4204041.0	0	0	01-01-2024	29	65417	21805	43611	32708	21805	32708	1	2	0	0	5	0	0	0	0	0	0	3	11	1
374	2001	Basic	Single	4992089.0	0	0	01-01-2024	0	36863	12287	24575	18431	12287	18431	0	1	0	0	5	0	0	0	0	0	0	3	11	0
375	2002	Basic	Single	4700088.0	0	0	01-01-2024	22	28995	9665	19330	14497	9665	14497	0	1	0	0	2	0	0	0	0	0	0	3	11	0
376	2004	Basic	Married	1476562.0	0	0	01-01-2024	12	66392	22130	44261	33196	22130	33196	0	1	0	0	4	0	0	0	0	0	0	3	11	1
377	2001	Basic	Single	4918568.0	0	0	01-01-2024	21	47917	15972	31945	23958	15972	23958	0	1	0	0	4	0	0	0	0	0	0	3	11	0
378	2003	Basic	Single	4721525.0	0	0	01-01-2024	21	150000	50000	100000	75000	50000	75000	0	0	0	0	4	0	0	0	0	0	0	3	11	1
379	2001	Basic	Married	3355087.0	0	0	01-01-2024	6	88710	29570	59140	44355	29570	44355	1	2	0	0	4	0	0	0	0	0	0	3	11	1
380	2006	Basic	Single	2131210.0	0	0	01-01-2024	9	90000	30000	60000	45000	30000	45000	0	0	0	0	3	0	0	0	0	0	0	3	11	1
381	2003	Basic	Single	1520159.0	0	0	01-01-2024	9	88457	29485	58971	44228	29485	44228	1	2	0	0	5	0	0	0	0	0	0	3	11	1
382	2002	Basic	Single	1993211.0	0	0	01-01-2024	9	45000	15000	30000	22500	15000	22500	0	0	0	0	3	0	0	0	0	0	0	3	11	0
383	2000	Basic	Single	3686632.0	0	0	01-01-2024	16	117236	39078	78157	58618	39078	58618	0	2	0	0	2	0	0	0	0	0	0	3	11	1
384	2004	Graduation	Single	1028192.0	0	0	01-01-2024	2	45000	15000	30000	22500	15000	22500	0	0	0	0	5	0	0	0	0	0	0	3	11	0
385	2007	Basic	Single	2375959.0	0	0	01-01-2024	19	66980	22326	44653	33490	22326	33490	0	1	0	0	5	0	0	0	0	0	0	3	11	1
386	2003	Basic	Single	2164455.0	0	0	01-01-2024	26	110353	36784	73568	55176	36784	55176	1	2	0	0	4	0	0	0	0	0	0	3	11	1
387	2007	Basic	Married	3641902.0	0	0	01-01-2024	4	90000	30000	60000	45000	30000	45000	0	0	0	0	3	0	0	0	0	0	0	3	11	1
388	2001	Basic	Single	1686513.0	0	0	01-01-2024	8	45000	15000	30000	22500	15000	22500	0	0	0	0	4	0	0	0	0	0	0	3	11	0
389	2006	Basic	Single	4018401.0	1	0	01-01-2024	16	93666	31222	62444	46833	31222	46833	0	2	0	0	5	0	0	0	0	0	0	3	11	1
390	2003	Graduation	Single	2680767.0	0	0	01-01-2024	8	42384	14128	28256	21192	14128	21192	0	1	0	0	1	0	0	0	0	0	0	3	11	0
391	2002	Basic	Single	3785248.0	0	0	01-01-2024	7	41607	13869	27738	20803	13869	20803	0	1	0	0	1	0	0	0	0	0	0	3	11	0
392	2007	Graduation	Single	4118468.0	0	0	01-01-2024	19	53215	17738	35477	26607	17738	26607	0	1	0	0	3	0	0	0	0	0	0	3	11	0
393	2004	Basic	Single	3375476.0	0	0	01-01-2024	24	90000	30000	60000	45000	30000	45000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
394	2003	Basic	Single	1633730.0	0	0	01-01-2024	5	45000	15000	30000	22500	15000	22500	0	0	0	0	1	0	0	0	0	0	0	3	11	0
395	2000	Graduation	Single	4449600.0	1	0	01-01-2024	18	150000	50000	100000	75000	50000	75000	0	0	0	0	1	0	0	0	0	0	0	3	11	1
396	2005	Graduation	Single	3106511.0	0	0	01-01-2024	6	90000	30000	60000	45000	30000	45000	0	0	0	0	1	0	0	0	0	0	0	3	11	1
397	2004	Basic	Single	4462216.0	0	0	01-01-2024	21	42887	14295	28591	21443	14295	21443	0	1	0	0	1	0	0	0	0	0	0	3	11	0
398	2003	Basic	Married	3378417.0	0	0	01-01-2024	9	47653	15884	31769	23826	15884	23826	0	1	0	0	4	0	0	0	0	0	0	3	11	0
399	2007	Basic	Married	2201892.0	0	0	01-01-2024	0	60801	20267	40534	30400	20267	30400	0	2	0	0	3	0	0	0	0	0	0	3	11	1
400	2005	Graduation	Single	1134874.0	0	0	01-01-2024	27	45000	15000	30000	22500	15000	22500	0	0	0	0	1	0	0	0	0	0	0	3	11	0
401	2002	Basic	Married	3795174.0	1	0	01-01-2024	17	74849	24949	49899	37424	24949	37424	1	2	0	0	4	0	0	0	0	0	0	3	11	1
402	2006	Basic	Single	3472372.0	0	0	01-01-2024	23	90000	30000	60000	45000	30000	45000	0	0	0	0	3	0	0	0	0	0	0	3	11	1
403	2007	Basic	Single	2826869.0	0	0	01-01-2024	19	90000	30000	60000	45000	30000	45000	0	0	0	0	3	0	0	0	0	0	0	3	11	1
404	2003	Basic	Single	3293789.0	1	0	01-01-2024	7	54903	18301	36602	27451	18301	27451	0	1	0	0	2	0	0	0	0	0	0	3	11	0
405	2004	Graduation	Single	4504577.0	0	0	01-01-2024	21	44237	14745	29491	22118	14745	22118	0	1	0	0	1	0	0	0	0	0	0	3	11	0
406	2004	Basic	Single	4519390.0	0	0	01-01-2024	0	61790	20596	41193	30895	20596	30895	0	2	0	0	2	0	0	0	0	0	0	3	11	1
407	2007	Basic	Single	1697888.0	0	0	01-01-2024	28	121724	40574	81149	60862	40574	60862	0	2	0	0	4	0	0	0	0	0	0	3	11	1
408	2001	Basic	Single	3241613.0	0	0	01-01-2024	10	29476	9825	19651	14738	9825	14738	0	1	0	0	2	0	0	0	0	0	0	3	11	0
409	2006	Basic	Single	2828263.0	0	0	01-01-2024	28	39171	13057	26114	19585	13057	19585	0	1	0	0	1	0	0	0	0	0	0	3	11	0
410	2000	Basic	Single	4716817.0	0	0	01-01-2024	20	61902	20634	41268	30951	20634	30951	0	1	0	0	2	0	0	0	0	0	0	3	11	1
411	2000	Graduation	Single	4525775.0	0	0	01-01-2024	24	71401	23800	47600	35700	23800	35700	0	1	0	0	1	0	0	0	0	0	0	3	11	1
412	2006	Basic	Single	4278755.0	0	0	01-01-2024	19	35261	11753	23507	17630	11753	17630	0	1	0	0	3	0	0	0	0	0	0	3	11	0
413	2007	Graduation	Married	3568545.0	0	0	01-01-2024	28	90000	30000	60000	45000	30000	45000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
414	2005	Basic	Single	1910841.0	0	0	01-01-2024	7	45000	15000	30000	22500	15000	22500	0	0	0	0	5	0	0	0	0	0	0	3	11	0
415	2001	Basic	Married	2713913.0	0	0	01-01-2024	25	93885	31295	62590	46942	31295	46942	1	2	0	0	5	0	0	0	0	0	0	3	11	1
416	2002	Basic	Single	1919263.0	0	0	01-01-2024	9	45000	15000	30000	22500	15000	22500	0	0	0	0	1	0	0	0	0	0	0	3	11	0
417	2000	Basic	Single	4053129.0	0	0	01-01-2024	10	150000	50000	100000	75000	50000	75000	0	0	0	0	1	0	0	0	0	0	0	3	11	1
418	2001	Basic	Single	1563711.0	0	0	01-01-2024	27	52622	17540	35081	26311	17540	26311	0	1	0	0	1	0	0	0	0	0	0	3	11	0
419	2003	Basic	Single	4726996.0	0	0	01-01-2024	11	36542	12180	24361	18271	12180	18271	0	1	0	0	2	0	0	0	0	0	0	3	11	0
420	2000	Basic	Single	2043935.0	0	0	01-01-2024	20	64351	21450	42901	32175	21450	32175	1	2	0	0	4	0	0	0	0	0	0	3	11	1
421	2003	Basic	Single	1544024.0	0	0	01-01-2024	13	58725	19575	39150	29362	19575	29362	0	1	0	0	4	0	0	0	0	0	0	3	11	0
422	2005	Basic	Married	2584555.0	0	0	01-01-2024	9	49611	16537	33074	24805	16537	24805	0	1	0	0	2	0	0	0	0	0	0	3	11	0
423	2003	Graduation	Single	1828399.0	0	0	01-01-2024	1	133697	44565	89131	66848	44565	66848	0	2	0	0	4	0	0	0	0	0	0	3	11	1
424	2005	Graduation	Single	1598071.0	0	0	01-01-2024	3	59067	19689	39378	29533	19689	29533	0	1	0	0	3	0	0	0	0	0	0	3	11	0
425	2000	Basic	Single	3309700.0	0	0	01-01-2024	24	111649	37216	74433	55824	37216	55824	0	2	0	0	5	0	0	0	0	0	0	3	11	1
426	2000	Graduation	Married	1027437.0	0	0	01-01-2024	23	45000	15000	30000	22500	15000	22500	0	0	0	0	2	0	0	0	0	0	0	3	11	0
427	2001	Basic	Single	4074237.0	0	0	01-01-2024	0	150000	50000	100000	75000	50000	75000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
428	2006	Basic	Single	3303380.0	0	0	01-01-2024	11	96169	32056	64113	48084	32056	48084	0	2	0	0	3	0	0	0	0	0	0	3	11	1
429	2003	Basic	Single	3243800.0	0	0	01-01-2024	24	46677	15559	31118	23338	15559	23338	0	1	0	0	5	0	0	0	0	0	0	3	11	0
430	2001	Basic	Single	3996849.0	0	0	01-01-2024	15	51373	17124	34248	25686	17124	25686	0	1	0	0	3	0	0	0	0	0	0	3	11	0
431	2006	Graduation	Single	2541550.0	0	0	01-01-2024	11	40999	13666	27333	20499	13666	20499	0	1	0	0	3	0	0	0	0	0	0	3	11	0
432	2005	Graduation	Single	1291193.0	0	0	01-01-2024	19	44732	14910	29821	22366	14910	22366	0	1	0	0	3	0	0	0	0	0	0	3	11	0
433	2002	Basic	Single	1526682.0	0	0	01-01-2024	27	40107	13369	26738	20053	13369	20053	0	1	0	0	2	0	0	0	0	0	0	3	11	0
434	2005	Basic	Single	1334262.0	0	0	01-01-2024	24	85342	28447	56895	42671	28447	42671	1	2	0	0	5	0	0	0	0	0	0	3	11	1
435	2000	Graduation	Married	1091059.0	0	0	01-01-2024	9	26744	8914	17829	13372	8914	13372	0	1	0	0	4	0	0	0	0	0	0	3	11	0
436	2007	Basic	Single	3488461.0	0	0	01-01-2024	5	34744	11581	23162	17372	11581	17372	0	1	0	0	1	0	0	0	0	0	0	3	11	0
437	2004	Graduation	Married	3493260.0	0	0	01-01-2024	10	51129	17043	34086	25564	17043	25564	0	1	0	0	2	0	0	0	0	0	0	3	11	0
438	2001	Basic	Single	1844299.0	0	0	01-01-2024	10	45000	15000	30000	22500	15000	22500	0	0	0	0	4	0	0	0	0	0	0	3	11	0
439	2004	Basic	Single	4378256.0	0	0	01-01-2024	11	53584	17861	35723	26792	17861	26792	0	1	0	0	3	0	0	0	0	0	0	3	11	0
440	2006	Basic	Single	2286033.0	0	0	01-01-2024	15	90000	30000	60000	45000	30000	45000	0	0	0	0	3	0	0	0	0	0	0	3	11	1
441	2001	Basic	Married	4133231.0	0	0	01-01-2024	2	43550	14516	29033	21775	14516	21775	0	1	0	0	3	0	0	0	0	0	0	3	11	0
442	2004	Basic	Single	2880898.0	0	0	01-01-2024	29	90000	30000	60000	45000	30000	45000	0	0	0	0	4	0	0	0	0	0	0	3	11	1
443	2003	Graduation	Single	3540695.0	0	0	01-01-2024	17	90000	30000	60000	45000	30000	45000	0	0	0	0	3	0	0	0	0	0	0	3	11	1
444	2004	Basic	Single	1630144.0	0	0	01-01-2024	0	60696	20232	40464	30348	20232	30348	0	1	0	0	4	0	0	0	0	0	0	3	11	1
445	2006	Graduation	Single	2458622.0	0	0	01-01-2024	15	100667	33555	67111	50333	33555	50333	0	2	0	0	5	0	0	0	0	0	0	3	11	1
446	2004	Basic	Single	3154428.0	0	0	01-01-2024	20	90000	30000	60000	45000	30000	45000	0	0	0	0	5	0	0	0	0	0	0	3	11	1
447	2006	Graduation	Single	4267042.0	1	0	01-01-2024	29	150000	50000	100000	75000	50000	75000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
448	2000	Graduation	Single	2933470.0	0	0	01-01-2024	22	115593	38531	77062	57796	38531	57796	1	2	0	0	4	0	0	0	0	0	0	3	11	1
449	2006	Graduation	Single	4458037.0	0	0	01-01-2024	17	54113	18037	36075	27056	18037	27056	0	1	0	0	2	0	0	0	0	0	0	3	11	0
450	2000	Basic	Single	2299312.0	0	0	01-01-2024	5	39080	13026	26053	19540	13026	19540	0	1	0	0	3	0	0	0	0	0	0	3	11	0
451	2003	Basic	Single	2667836.0	0	0	01-01-2024	1	90000	30000	60000	45000	30000	45000	0	0	0	0	3	0	0	0	0	0	0	3	11	1
452	2001	Basic	Single	2352177.0	0	0	01-01-2024	14	48141	16047	32094	24070	16047	24070	0	1	0	0	2	0	0	0	0	0	0	3	11	0
453	2007	Basic	Single	1484615.0	0	0	01-01-2024	11	44597	14865	29731	22298	14865	22298	0	1	0	0	2	0	0	0	0	0	0	3	11	0
454	2000	Graduation	Single	3356431.0	1	0	01-01-2024	12	90000	30000	60000	45000	30000	45000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
455	2006	Graduation	Single	4315285.0	0	0	01-01-2024	18	150000	50000	100000	75000	50000	75000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
456	2004	Basic	Single	1073670.0	0	0	01-01-2024	29	45000	15000	30000	22500	15000	22500	0	0	0	0	3	0	0	0	0	0	0	3	11	0
457	2005	Basic	Single	2884160.0	0	0	01-01-2024	26	90000	30000	60000	45000	30000	45000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
458	2002	Basic	Single	2869643.0	0	0	01-01-2024	4	90000	30000	60000	45000	30000	45000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
459	2006	Basic	Single	2679352.0	1	0	01-01-2024	25	90000	30000	60000	45000	30000	45000	0	0	0	0	3	0	0	0	0	0	0	3	11	1
460	2000	Graduation	Single	2479590.0	0	0	01-01-2024	2	45229	15076	30153	22614	15076	22614	0	1	0	0	3	0	0	0	0	0	0	3	11	0
461	2007	Basic	Married	3712620.0	0	0	01-01-2024	20	90000	30000	60000	45000	30000	45000	0	0	0	0	1	0	0	0	0	0	0	3	11	1
462	2005	Graduation	Single	1413018.0	0	0	01-01-2024	24	45000	15000	30000	22500	15000	22500	0	0	0	0	2	0	0	0	0	0	0	3	11	0
463	2001	Graduation	Single	2029999.0	0	0	01-01-2024	27	90000	30000	60000	45000	30000	45000	0	0	0	0	3	0	0	0	0	0	0	3	11	1
464	2000	Graduation	Single	3026280.0	0	0	01-01-2024	1	39942	13314	26628	19971	13314	19971	0	1	0	0	4	0	0	0	0	0	0	3	11	0
465	2007	Graduation	Single	2431119.0	0	0	01-01-2024	25	90000	30000	60000	45000	30000	45000	0	0	0	0	5	0	0	0	0	0	0	3	11	1
466	2005	Basic	Single	1339026.0	0	0	01-01-2024	17	45000	15000	30000	22500	15000	22500	0	0	0	0	3	0	0	0	0	0	0	3	11	0
467	2002	Basic	Single	1292792.0	0	0	01-01-2024	29	89653	29884	59769	44826	29884	44826	0	2	0	0	2	0	0	0	0	0	0	3	11	1
468	2002	Basic	Married	3089069.0	0	0	01-01-2024	25	90000	30000	60000	45000	30000	45000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
469	2006	Graduation	Single	2767995.0	0	0	01-01-2024	5	90000	30000	60000	45000	30000	45000	0	0	0	0	3	0	0	0	0	0	0	3	11	1
470	2006	Basic	Married	1095056.0	0	0	01-01-2024	14	29649	9883	19766	14824	9883	14824	0	1	0	0	5	0	0	0	0	0	0	3	11	0
471	2006	Basic	Single	4784062.0	1	0	01-01-2024	13	100779	33593	67186	50389	33593	50389	0	2	0	0	3	0	0	0	0	0	0	3	11	1
472	2000	Basic	Single	2227816.0	0	0	01-01-2024	7	59347	19782	39565	29673	19782	29673	0	1	0	0	4	0	0	0	0	0	0	3	11	0
473	2004	Basic	Single	3473574.0	0	0	01-01-2024	4	43844	14614	29229	21922	14614	21922	0	1	0	0	5	0	0	0	0	0	0	3	11	0
474	2004	Basic	Single	4277343.0	0	0	01-01-2024	13	27215	9071	18143	13607	9071	13607	0	1	0	0	5	0	0	0	0	0	0	3	11	0
475	2006	Graduation	Single	2873041.0	0	0	01-01-2024	17	55156	18385	36771	27578	18385	27578	0	1	0	0	3	0	0	0	0	0	0	3	11	0
476	2000	Basic	Single	2602287.0	0	0	01-01-2024	15	96320	32106	64213	48160	32106	48160	1	2	0	0	5	0	0	0	0	0	0	3	11	1
477	2006	Graduation	Single	2894722.0	0	0	01-01-2024	16	90000	30000	60000	45000	30000	45000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
478	2002	Basic	Single	4208566.0	0	0	01-01-2024	4	150000	50000	100000	75000	50000	75000	0	0	0	0	5	0	0	0	0	0	0	3	11	1
479	2007	Graduation	Married	2803714.0	0	0	01-01-2024	2	122315	40771	81543	61157	40771	61157	0	3	0	1	4	0	0	0	0	0	0	3	11	1
480	2002	Basic	Single	4881634.0	0	0	01-01-2024	3	150000	50000	100000	75000	50000	75000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
481	2007	Basic	Single	3541439.0	0	0	01-01-2024	28	90000	30000	60000	45000	30000	45000	0	0	0	0	1	0	0	0	0	0	0	3	11	1
482	2004	Basic	Single	1146933.0	0	0	01-01-2024	2	31986	10662	21324	15993	10662	15993	0	1	0	0	3	0	0	0	0	0	0	3	11	0
483	2003	Basic	Single	4754032.0	0	0	01-01-2024	13	73594	24531	49063	36797	24531	36797	0	2	0	0	2	0	0	0	0	0	0	3	11	1
484	2005	Basic	Single	1198450.0	0	0	01-01-2024	4	127284	42428	84856	63642	42428	63642	0	2	0	0	2	0	0	0	0	0	0	3	11	1
485	2001	Basic	Single	2407029.0	0	0	01-01-2024	17	90000	30000	60000	45000	30000	45000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
486	2006	Basic	Single	3140009.0	0	0	01-01-2024	10	49398	16466	32932	24699	16466	24699	0	1	0	0	4	0	0	0	0	0	0	3	11	0
487	2005	Basic	Single	3821311.0	0	0	01-01-2024	18	30930	10310	20620	15465	10310	15465	0	1	0	0	1	0	0	0	0	0	0	3	11	0
488	2002	Basic	Single	3538729.0	0	0	01-01-2024	7	111405	37135	74270	55702	37135	55702	0	2	0	0	2	0	0	0	0	0	0	3	11	1
489	2001	Graduation	Married	1309988.0	0	0	01-01-2024	12	166223	55407	110815	83111	55407	83111	0	3	0	1	3	0	0	0	0	0	0	3	11	1
490	2003	Basic	Single	4436262.0	0	0	01-01-2024	4	101455	33818	67636	50727	33818	50727	0	2	0	0	3	0	0	0	0	0	0	3	11	1
491	2007	Basic	Single	4118218.0	0	0	01-01-2024	20	71094	23698	47396	35547	23698	35547	0	1	0	0	2	0	0	0	0	0	0	3	11	1
492	2003	Graduation	Single	3415237.0	0	0	01-01-2024	18	42957	14319	28638	21478	14319	21478	0	1	0	0	5	0	0	0	0	0	0	3	11	0
493	2002	Graduation	Single	3574352.0	0	0	01-01-2024	20	90000	30000	60000	45000	30000	45000	0	0	0	0	1	0	0	0	0	0	0	3	11	1
494	2005	Graduation	Single	3121662.0	0	0	01-01-2024	1	31983	10661	21322	15991	10661	15991	0	1	0	0	5	0	0	0	0	0	0	3	11	0
495	2003	Basic	Single	1494776.0	0	0	01-01-2024	25	42511	14170	28341	21255	14170	21255	0	1	0	0	2	0	0	0	0	0	0	3	11	0
496	2000	Graduation	Married	1853575.0	0	0	01-01-2024	11	59723	19907	39815	29861	19907	29861	0	1	0	0	2	0	0	0	0	0	0	3	11	0
497	2005	Basic	Single	4037181.0	0	0	01-01-2024	7	150000	50000	100000	75000	50000	75000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
498	2000	Graduation	Single	4736168.0	0	0	01-01-2024	12	27615	9205	18410	13807	9205	13807	0	1	0	0	1	0	0	0	0	0	0	3	11	0
499	2004	Basic	Single	1331051.0	0	0	01-01-2024	1	45000	15000	30000	22500	15000	22500	0	0	0	0	5	0	0	0	0	0	0	3	11	0
500	2004	Graduation	Single	2997029.0	0	0	01-01-2024	29	64845	21615	43230	32422	21615	32422	0	1	0	0	3	0	0	0	0	0	0	3	11	1
501	2001	Graduation	Single	3100094.0	0	0	01-01-2024	26	42225	14075	28150	21112	14075	21112	0	1	0	0	5	0	0	0	0	0	0	3	11	0
502	2001	Basic	Single	1707967.0	0	0	01-01-2024	22	45000	15000	30000	22500	15000	22500	0	0	0	0	2	0	0	0	0	0	0	3	11	0
503	2006	Basic	Single	2714272.0	0	0	01-01-2024	10	90000	30000	60000	45000	30000	45000	0	0	0	0	4	0	0	0	0	0	0	3	11	1
504	2004	Basic	Single	4190987.0	0	0	01-01-2024	11	49979	16659	33319	24989	16659	24989	0	1	0	0	2	0	0	0	0	0	0	3	11	0
505	2004	Graduation	Single	3655337.0	0	0	01-01-2024	23	43135	14378	28757	21567	14378	21567	0	1	0	0	2	0	0	0	0	0	0	3	11	0
506	2002	Basic	Single	4812841.0	0	0	01-01-2024	19	69997	23332	46665	34998	23332	34998	0	2	0	0	5	0	0	0	0	0	0	3	11	1
507	2000	Graduation	Single	3743315.0	0	0	01-01-2024	0	90000	30000	60000	45000	30000	45000	0	0	0	0	4	0	0	0	0	0	0	3	11	1
508	2000	Graduation	Married	4886371.0	0	0	01-01-2024	18	66692	22230	44461	33346	22230	33346	0	1	0	0	3	0	0	0	0	0	0	3	11	1
509	2003	Basic	Married	2286493.0	0	0	01-01-2024	20	150721	50240	100481	75360	50240	75360	1	3	0	1	4	0	0	0	0	0	0	3	11	1
510	2004	Basic	Single	2200054.0	0	0	01-01-2024	26	94002	31334	62668	47001	31334	47001	0	2	0	0	2	0	0	0	0	0	0	3	11	1
511	2007	Basic	Single	2630202.0	0	0	01-01-2024	5	78080	26026	52053	39040	26026	39040	1	2	0	0	5	0	0	0	0	0	0	3	11	1
512	2007	Graduation	Married	4356787.0	0	0	01-01-2024	15	92548	30849	61699	46274	30849	46274	0	2	0	0	3	0	0	0	0	0	0	3	11	1
513	2005	Basic	Single	1681697.0	0	0	01-01-2024	24	57784	19261	38523	28892	19261	28892	0	1	0	0	3	0	0	0	0	0	0	3	11	0
514	2002	Basic	Married	1575801.0	0	0	01-01-2024	14	45000	15000	30000	22500	15000	22500	0	0	0	0	1	0	0	0	0	0	0	3	11	0
515	2004	Basic	Single	1733350.0	0	0	01-01-2024	10	45000	15000	30000	22500	15000	22500	0	0	0	0	4	0	0	0	0	0	0	3	11	0
516	2000	Basic	Single	1739692.0	0	0	01-01-2024	24	43539	14513	29026	21769	14513	21769	0	1	0	0	5	0	0	0	0	0	0	3	11	0
517	2000	Basic	Single	3823326.0	0	0	01-01-2024	7	52335	17445	34890	26167	17445	26167	0	1	0	0	1	0	0	0	0	0	0	3	11	0
518	2000	Basic	Single	4231365.0	1	0	01-01-2024	3	150000	50000	100000	75000	50000	75000	0	0	0	0	1	0	0	0	0	0	0	3	11	1
519	2005	Basic	Single	1088458.0	0	0	01-01-2024	8	45000	15000	30000	22500	15000	22500	0	0	0	0	5	0	0	0	0	0	0	3	11	0
520	2006	Basic	Single	1350217.0	0	0	01-01-2024	21	45000	15000	30000	22500	15000	22500	0	0	0	0	1	0	0	0	0	0	0	3	11	0
521	2000	Graduation	Single	2671475.0	0	0	01-01-2024	26	41407	13802	27605	20703	13802	20703	0	1	0	0	5	0	0	0	0	0	0	3	11	0
522	2002	Graduation	Single	1979455.0	0	0	01-01-2024	16	51595	17198	34397	25797	17198	25797	0	1	0	0	3	0	0	0	0	0	0	3	11	0
523	2005	Basic	Single	2633080.0	0	0	01-01-2024	19	90000	30000	60000	45000	30000	45000	0	0	0	0	1	0	0	0	0	0	0	3	11	1
524	2003	Basic	Single	1506877.0	0	0	01-01-2024	4	46431	15477	30954	23215	15477	23215	0	1	0	0	2	0	0	0	0	0	0	3	11	0
525	2005	Basic	Single	3582046.0	0	0	01-01-2024	3	101889	33963	67926	50944	33963	50944	0	2	0	0	3	0	0	0	0	0	0	3	11	1
526	2000	Basic	Single	2722322.0	0	0	01-01-2024	14	90000	30000	60000	45000	30000	45000	0	0	0	0	4	0	0	0	0	0	0	3	11	1
527	2001	Basic	Single	4153642.0	0	0	01-01-2024	4	86968	28989	57978	43484	28989	43484	0	2	0	0	4	0	0	0	0	0	0	3	11	1
528	2003	Graduation	Single	1037654.0	0	0	01-01-2024	13	45000	15000	30000	22500	15000	22500	0	0	0	0	2	0	0	0	0	0	0	3	11	0
529	2003	Basic	Single	2352577.0	0	0	01-01-2024	2	49760	16586	33173	24880	16586	24880	0	1	0	0	5	0	0	0	0	0	0	3	11	0
530	2002	Basic	Single	2186692.0	0	0	01-01-2024	18	90000	30000	60000	45000	30000	45000	0	0	0	0	4	0	0	0	0	0	0	3	11	1
531	2005	Basic	Single	4649615.0	0	0	01-01-2024	29	58461	19487	38974	29230	19487	29230	0	1	0	0	2	0	0	0	0	0	0	3	11	0
